mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,label
-220.61763,50.344383,-8.077497,0.60577255,-5.967022,0.64746547,-8.218335,3.6084118,-4.8248205,0.8407666,-2.5530064,1.9000916,-4.125648,102.2247,26.0164,14.226297,14.297943,9.978752,8.938334,8.310986,7.0482655,7.147605,6.1922283,6.2368045,6.0050297,5.566091,snow
-254.43854,51.899754,-3.9695504,4.358288,-2.247903,4.2075505,-5.0402675,6.6034975,-1.1385546,2.839952,-0.677784,4.0134196,-2.4649246,99.63635,26.60151,16.219482,14.194166,11.151819,8.458762,8.313971,7.10988,7.447085,6.461296,6.2714815,5.8701015,5.68339,snow
-257.92496,43.5462,-1.6138418,4.1402917,-1.9726261,4.761789,-2.5194724,7.244152,-0.9608571,4.517362,-0.2001216,4.887387,-1.5296093,108.60189,30.67685,15.089748,12.566955,10.423855,8.6990385,7.173739,7.232911,6.93394,6.553169,6.355553,6.0725017,5.572136,snow
-225.54091,36.23829,-4.485037,10.197193,0.06622458,5.024186,-3.0441277,7.279745,-1.8500056,4.0717597,-0.5789715,3.0431383,-3.0647905,128.72183,23.704966,12.438561,13.969621,10.842857,9.515639,7.4237795,6.7936854,6.4851017,6.148814,5.6885457,6.0599055,5.3090653,snow
-313.17606,57.282085,-17.300085,-1.6553372,-9.245735,2.2085676,-6.035345,2.9026122,-3.245929,1.2362455,-2.3683672,2.5015092,-4.0268793,110.14146,30.604435,19.48348,16.400837,12.0794525,10.623728,8.746089,7.505663,7.992322,7.4951024,6.6532774,6.5214305,5.9910793,snow
-278.13696,34.833015,-9.413727,8.234362,-1.5165315,4.6733966,-2.0531878,8.032028,-0.53877884,4.8566227,-0.26589355,4.1774917,-2.2601347,127.87511,31.01206,16.71734,15.586917,12.1040745,10.178588,8.711311,8.038491,7.5261526,7.2221622,6.7999015,6.7835083,6.2185287,snow
-296.51932,43.05115,-3.74169,8.206166,-0.3395055,5.5142684,-3.2258961,7.0410876,-1.4189615,3.4264913,-2.5945642,1.8660798,-3.6257424,111.139854,26.582413,17.945662,14.4088125,10.959969,10.094487,7.6661224,6.854912,6.1801763,6.0894847,5.3420796,5.8913307,4.8442583,snow
-235.41582,59.530422,2.8970764,10.439787,1.2533118,8.187426,-2.6078234,4.942168,-1.3493795,3.5158768,-2.1822188,3.3865526,-3.10496,83.10113,23.477688,11.37213,12.503057,8.683524,6.643539,6.5466123,5.6938367,5.445026,5.3890424,5.0843863,4.527391,4.443579,snow
-307.1033,62.104103,6.568336,13.274929,2.3698514,8.866798,-1.099884,7.166041,-0.76339996,4.06929,-1.0749123,2.9987729,-3.312769,106.518036,22.729332,13.482728,12.536292,8.587515,7.1985846,6.933683,6.0158906,6.2281446,5.335104,5.420533,4.9802203,4.662328,snow
-303.86377,46.485107,6.209114,11.698793,4.80304,8.69432,-1.7419384,5.668143,-1.1669352,2.297587,-2.2543504,2.3771944,-3.7760043,107.08491,25.452291,14.465757,10.819676,8.716461,7.3113737,6.7165213,6.0338902,5.418403,5.2672606,4.8778024,4.744927,5.1583376,snow
-253.1537,52.64123,10.5496645,15.815722,6.8101296,9.083065,0.30652782,7.0399084,-1.1513718,3.1264234,-1.2655069,2.6980526,-3.4544642,105.865,25.32561,14.769476,10.834255,7.977704,6.619782,6.0897045,5.9681215,5.898585,5.144657,5.068162,4.502041,4.7697163,snow
-214.18279,32.68633,9.232055,14.3114805,6.0552287,9.70061,-0.19887792,5.6655664,-3.0279913,2.822911,-2.569643,1.9609463,-4.244606,104.870544,24.534203,13.959305,11.83769,8.8114195,7.5886917,6.4827495,5.187614,5.3080034,4.821261,4.6432614,4.3481903,4.660651,snow
-308.25153,44.043617,3.326131,5.6246195,0.21155214,4.324537,-5.2197685,2.30478,-3.0740778,0.8194284,-3.133628,1.6799622,-3.702239,144.01447,24.646858,16.578108,10.617947,10.48682,8.97564,8.998764,7.2619457,7.3173842,6.4305887,6.30197,5.230475,5.5195217,snow
-237.62051,35.17395,7.3810086,13.04308,4.690431,7.45585,-3.3371906,3.6983218,-2.092689,1.5131339,-2.9194138,2.1150348,-4.568064,104.22545,23.750784,13.422216,8.628421,7.0894175,6.943847,6.339648,5.887659,5.4258947,5.0936465,4.714631,4.7670193,4.375536,snow
-258.6403,26.61621,-7.8350267,8.606637,-2.7319922,1.9782664,-4.767731,4.9696355,-4.224178,1.6637955,-3.582973,1.2392178,-4.51761,125.37495,27.081957,19.065819,15.204348,10.6043005,8.72002,7.8324084,6.9519663,6.7570896,5.8940835,5.892019,5.7326536,5.854429,snow
-235.513,29.814983,9.320242,12.775704,6.6541867,7.894856,-0.715418,6.466621,-1.517627,2.8958955,-2.4016993,2.0106556,-4.220728,106.90134,25.11333,15.91806,10.759956,8.990965,7.9741263,7.0748816,5.676717,5.660481,5.236177,4.9149327,4.80734,4.6820097,snow
-235.06927,30.025957,-7.697018,10.025951,-0.6173558,5.141465,-1.3165854,8.531013,-1.1309296,4.740337,-0.9198536,3.7574904,-2.8705807,106.55976,27.14571,14.95617,14.7603655,10.205093,8.872375,8.602729,6.998622,6.836126,6.2009873,5.722751,5.9347067,5.5416555,snow
-226.9496,28.750448,2.571517,10.502946,1.1017245,5.2600946,-3.1665015,5.99644,-3.770502,2.9435322,-2.895515,2.4155078,-3.3878791,126.73234,21.263739,12.479881,11.976285,8.204048,7.4466095,6.0219774,5.321237,5.2209544,5.154288,5.1319137,4.427791,4.2504425,snow
-277.70932,5.3984423,-17.17048,2.2695088,-0.76035994,5.2442517,-2.7540262,6.3509007,-3.049875,1.8240994,-3.6282434,2.3578908,-4.3571568,122.33414,25.061054,22.324247,14.838122,11.663557,10.273753,8.481313,8.531837,7.167063,6.227857,6.4562817,6.2045503,5.8420243,snow
-283.5619,80.28138,-21.284374,0.25830698,-0.2183392,12.871857,1.7865127,10.243277,-0.1164606,6.283889,-1.0449535,3.7701883,0.03171085,99.212364,23.556755,20.518414,15.806006,12.878624,10.204658,8.289087,7.5161633,7.7601905,6.380495,5.723672,5.410373,5.0248914,snow
-408.3061,34.56603,0.16346163,14.076103,11.447866,10.413982,3.6731985,8.180359,-0.08206816,3.6592164,-1.2139583,2.4023345,-2.5753431,154.92775,26.05771,19.727983,10.462565,9.529224,7.790411,7.9485836,7.1754417,6.9308524,6.2141123,6.38538,5.4947276,5.731823,snow
-416.35583,43.96369,1.8406473,17.698868,9.572017,9.455772,3.2825286,8.604984,1.4864064,5.6904263,0.4429002,4.324425,-0.5483996,159.51399,27.793953,23.280277,11.097133,9.60045,8.766183,8.949576,7.198891,8.306722,6.2234616,6.2902164,5.2867894,6.277522,snow
-464.76834,43.26021,-5.074825,14.928809,5.2375417,12.776466,3.2036095,9.686603,5.594743,8.72834,4.5185194,6.6422706,2.0331438,149.09879,33.71671,21.625885,12.4563875,10.555424,9.056174,7.746507,7.2733583,6.8031077,6.0984945,6.827769,4.96753,5.5462313,snow
-340.11914,67.61967,-10.589969,13.663641,2.2864733,6.0342274,-5.3817105,2.237074,-4.8802896,0.3008868,-5.1319695,-1.5043216,-6.006304,150.17393,30.940748,20.161228,12.272932,9.809535,8.08302,8.369446,7.074519,7.2981486,6.1494293,6.297637,5.556961,6.0976086,snow
-397.62277,56.022408,-9.134557,11.663619,7.7545037,9.026713,-2.038739,5.4756417,1.2323339,4.8463593,0.9704455,4.7813344,0.1465901,171.52452,35.598606,29.630386,16.560646,12.827673,10.993974,9.567909,9.36211,9.075075,7.557105,7.3588653,6.1875114,6.442993,snow
-406.94522,73.23669,1.3571129,17.724348,9.189671,14.440324,-0.2615503,6.5537267,1.7089031,6.580111,1.5440073,4.0960913,-0.27837268,99.91352,25.153366,19.159666,12.623642,8.584998,7.896701,6.1072497,6.2358303,6.8125377,6.0680623,6.1457596,5.5854917,5.5425506,snow
-226.62216,65.49398,-15.407507,1.8110183,-9.348771,-9.189768,-14.907433,-8.025023,-10.2674675,-3.684272,-10.760108,-0.37740523,-8.196466,29.67961,14.209229,15.803234,9.899903,8.365861,7.2987885,7.5590916,6.8973074,6.508276,6.4807115,6.473101,6.098012,6.239144,snow
-226.78845,61.849,-16.569267,0.20947711,-12.499022,-9.512809,-14.404146,-8.578432,-13.651017,-4.128498,-13.892516,-2.7796884,-11.919602,32.56422,15.59647,12.6339,9.834212,7.319554,7.0375233,6.0618362,6.351564,6.6054487,6.154136,5.736255,5.7743855,5.5027733,snow
-197.35147,84.02511,-0.873011,5.5891576,-6.6444016,6.168621,-3.3671489,-1.3458934,-7.0091133,1.3386657,-5.684928,-1.2355196,-6.6410117,58.076447,16.232689,9.83805,8.5215435,7.406805,6.0213904,5.826754,5.58587,5.254272,4.628942,4.631449,4.5927525,4.362447,snow
-385.1629,116.39213,-21.239334,7.347054,9.348712,8.846575,3.8363895,10.508677,2.663737,9.901398,1.2049025,6.463046,-0.35399553,46.78397,17.582111,17.123447,9.876281,9.188703,6.050548,5.611628,5.170297,5.4144826,4.476404,4.2017756,4.3846483,4.0861435,snow
-198.4375,98.93733,-1.2476438,17.36117,4.9586287,16.188604,5.6174316,8.675241,-1.0403627,6.0735917,-5.3776293,3.0622883,-4.7849817,36.29307,23.180239,9.480107,8.8929405,6.5075035,6.275267,6.42513,6.4289546,5.499555,5.20262,5.0925283,4.8231063,4.6967363,snow
-317.10196,81.07962,-25.180151,-8.393716,-8.941151,-7.4656343,-13.970277,-5.199298,-12.941393,-5.177105,-10.657564,-4.24447,-9.032116,127.55685,23.822659,16.945854,10.955834,8.924299,6.631562,6.6341295,6.7755065,6.1756268,5.3187933,5.246776,4.505403,4.4017744,snow
-172.10742,2.3868663,-10.379418,3.752652,-6.2783384,-1.8587601,-9.730373,1.5709914,-5.929643,-0.8618067,-6.0194507,1.1765223,-3.3706748,89.09188,27.536678,14.541454,12.172699,9.310882,8.330979,8.10689,8.097762,7.124343,6.4206305,6.280431,5.792011,5.7828317,snow
-52.390686,86.458145,-3.935366,21.282862,7.279859,10.886618,-0.43017247,7.5825906,-5.0385723,-0.7542529,-11.789891,-3.1802824,-5.6848073,48.91722,12.182891,10.798067,5.6463184,4.182551,3.921739,4.059084,3.7980444,3.7073112,4.403023,4.5623393,3.809788,3.7767584,snow
-137.94653,98.37049,-18.051168,22.277437,5.3312945,14.269998,0.37938508,10.122181,-0.52633315,3.0408485,-9.400818,-2.6655247,-5.0535007,72.792725,10.21053,11.641383,4.5684023,4.4718223,5.170455,6.002918,3.8941216,4.475132,4.3428893,4.6666584,3.6464233,4.649564,snow
-265.30844,99.75895,-19.384953,21.637995,3.0780299,9.209576,3.510722,7.8872375,1.1048881,1.3317666,-5.9854856,0.35227856,-1.1545852,101.681206,16.000164,10.435397,5.8059425,6.075125,4.794565,6.264488,4.7085543,5.0680156,4.2129283,5.198864,4.678841,4.2538877,snow
-75.83773,66.43585,-15.208193,12.471418,0.72510296,11.104309,-3.8855195,6.7486796,2.2833726,2.4537303,0.04919079,3.9912605,1.0746545,71.23145,20.564255,10.962789,9.311427,6.6301622,5.903893,7.665032,6.1659174,5.6626434,6.6649904,4.7212358,5.011326,5.2952456,snow
-60.116974,85.50815,-11.562477,19.740433,-0.84573746,14.689781,-5.384997,9.760285,-4.5832586,4.190012,1.6343457,5.846434,-4.1210327,78.85642,18.373642,9.751085,7.9519157,9.407337,6.3342285,6.0618467,4.833807,4.6487565,5.186794,5.408343,4.3185244,4.2667394,snow
-113.45846,68.329445,-15.955148,20.957308,-0.8941798,15.516092,-3.86117,13.018795,-2.0794883,8.290063,1.0235589,6.3940406,-3.0388765,70.25825,12.836492,7.716017,5.9398108,6.524334,5.3615637,3.896587,4.6915874,3.8891075,4.23225,4.0252404,3.9021397,3.8571808,snow
-443.16187,177.96558,-28.210026,-49.645706,-41.999443,-13.019277,-13.33118,-8.721313,-9.728352,-6.0271487,-5.4657965,-0.5486802,-2.0488915,83.52339,23.729338,17.445621,23.603859,15.240753,12.437662,7.1057396,6.694705,9.444455,9.7648945,5.875937,7.947531,7.5716095,snow
-374.11932,160.48096,-10.718743,-18.829834,-8.164318,5.9356875,-0.22815226,-2.7413735,-4.6380525,-0.6154224,-8.008187,-4.873786,-7.5388775,146.8055,49.133987,37.869396,29.021494,13.165194,7.2248673,12.403703,8.331898,6.9690714,6.355069,7.476108,6.2845993,5.625643,snow
-179.98154,90.12642,19.434395,18.337255,6.038549,12.616994,2.1483052,3.6808221,-1.6988693,2.292636,-3.634382,1.0263988,-6.5580225,33.913147,13.769059,10.797952,6.4175987,5.250093,4.905187,4.6330914,4.3301773,4.286275,3.9586642,4.1090965,3.8029413,3.845911,snow
-220.97002,7.072973,1.7105677,12.829033,1.9502532,9.961909,1.7565305,3.972722,11.157491,7.371628,-0.9050052,4.0110445,4.7360764,91.78932,23.5986,13.488286,12.554698,11.36141,8.989029,7.6202006,7.0337567,6.0571322,5.4034734,6.2909055,5.1445856,4.975835,snow
-224.4687,31.525608,-5.3879476,5.622561,-3.8864355,8.5125675,-0.13176581,4.2005806,12.377535,7.628598,-1.4271673,3.4195178,4.544567,74.85617,29.524689,14.988963,12.169199,11.402222,11.292855,7.7176485,6.978448,6.5185027,5.844072,6.2495966,5.110581,5.064778,snow
-233.00175,49.709618,-18.546743,7.2842803,0.8514667,10.367216,1.5110768,3.9210494,10.831808,8.379423,-0.43610507,3.8659592,4.844359,70.110374,24.942469,17.302492,13.468245,12.718003,9.0247,8.207565,7.6331844,6.4900427,5.616363,6.042895,4.807955,4.334307,snow
-490.83353,66.904,16.072798,5.6027846,0.36475807,-3.1997163,-2.6721342,-1.3629305,-6.025804,-2.6983862,-9.189344,-1.1234248,-6.3634167,174.5796,55.026062,15.951818,9.108897,7.807905,7.7143617,6.9859357,6.32191,7.6729918,6.0988436,8.832532,4.8640723,6.797699,snow
-487.82043,66.589966,16.156862,5.658707,0.3611999,-3.2067878,-2.7339952,-1.2986537,-5.941236,-2.708765,-9.059697,-1.1494966,-6.3460026,171.86377,54.805363,15.996817,9.157212,7.7737784,7.634872,6.968672,6.274897,7.6776547,6.065094,8.804028,4.840698,6.794155,snow
-294.4121,61.168003,-14.339842,4.817417,-5.6975036,5.4912643,-12.23122,-0.5620637,-10.03321,-4.3931155,-7.9054723,-4.3694997,-6.5400586,179.22238,26.795612,19.36328,12.1843605,9.877079,7.799201,7.967787,6.2929277,6.623109,6.0806203,5.899375,5.5633197,5.327698,snow
-293.06177,60.91934,-14.214268,4.801765,-5.6287146,5.489957,-12.1696825,-0.4358776,-10.057829,-4.278253,-7.9241004,-4.335438,-6.502068,178.4708,26.787489,19.264927,12.073726,9.796131,7.8640704,8.029929,6.25138,6.6582875,5.9699273,5.8660135,5.6093087,5.3458033,snow
-488.67065,22.088537,-3.9761841,2.839616,-1.7177973,6.1550884,-1.9826853,2.9209678,-2.6262896,-0.5794217,-2.1484907,-1.3359823,-2.422877,239.75249,26.324093,14.794192,12.543703,9.643006,8.561941,7.164192,6.4685965,5.9044294,5.2286663,5.4696984,4.4674582,4.798101,snow
-485.53088,21.969063,-3.8287163,2.8611608,-1.7334532,6.115624,-1.9582995,2.8475773,-2.6786578,-0.5558686,-2.151289,-1.3428419,-2.36776,237.54254,26.117823,14.7169895,12.516562,9.671028,8.53107,7.0922837,6.366855,5.9235253,5.1859765,5.4296975,4.4205256,4.744852,snow
-395.32953,17.980421,-9.484889,-4.264096,-10.507454,-0.94002515,-11.062533,-4.1723375,-10.815931,-7.3148103,-9.165438,-6.9369574,-8.364325,260.78336,24.772966,16.938847,12.37801,12.233388,8.061159,10.678176,6.8421044,9.416727,7.0643377,7.9396925,6.951457,7.371557,snow
-390.63516,18.267632,-9.567828,-4.53309,-10.592012,-1.0837156,-11.335236,-4.424418,-10.791888,-7.645612,-9.304236,-7.048179,-8.68575,255.58171,24.997574,16.573753,12.4253025,12.347854,8.072335,10.953359,7.2916355,9.5943775,7.3763,8.163833,7.074521,7.390815,snow
-477.75232,33.52644,-2.2276196,4.5275807,-3.906422,4.2691665,-4.980846,1.0763866,-5.453283,-2.5167568,-4.735437,-3.7169638,-4.9968624,207.0009,30.338781,15.114291,11.046009,9.958431,8.577047,8.347653,6.282565,7.192395,6.1080704,6.43779,5.122447,5.7836165,snow
-476.56146,33.44225,-2.3327677,4.569376,-4.010157,4.256703,-4.925405,0.9353935,-5.4975233,-2.427433,-4.863051,-3.7137058,-4.994961,206.99156,30.131168,15.314972,11.111985,10.145202,8.52725,8.422535,6.3322763,7.28379,6.049232,6.4191093,5.21097,5.8128276,snow
-198.76752,55.595173,-29.2977,-7.8779583,-23.456257,-2.6305556,-12.812076,-3.9783728,-12.809927,-5.4659424,-8.507991,-5.7841005,-7.6495724,85.57467,20.80286,17.00546,12.386839,9.93189,8.929366,7.9499683,7.805569,7.092238,6.4287443,5.663725,5.5277147,5.053804,snow
-251.17818,84.854485,-1.933517,-10.105377,-1.788489,-4.7923174,-4.8184805,-3.3261263,-7.23838,-0.9003123,-6.239495,-0.9053984,-4.4700384,78.86864,22.52471,13.171456,14.267378,9.647328,10.392552,7.697127,6.9602113,6.2813306,6.0610156,5.6622148,5.6230097,5.219402,snow
-363.54404,13.432326,-27.914381,4.0505285,-41.27401,0.028112432,-20.495817,-13.842694,-8.423401,-11.357397,-15.656052,-6.613,-14.776665,120.69261,27.884377,19.94872,15.694281,16.34129,10.999457,12.157366,12.235146,9.155748,8.558726,8.331424,7.4106197,7.568202,snow
-162.52927,30.748415,-0.35364133,6.3451886,-6.2946734,2.0536869,-4.456399,-0.47033468,-5.1239867,1.0581913,-7.535057,1.439516,-4.914189,44.642,26.988865,11.314157,10.54189,7.224688,6.959697,5.4718595,5.1923766,4.807288,4.2480063,4.182119,4.0800757,4.0686913,snow
-173.69208,7.058448,1.0587845,20.920174,9.339672,16.564518,11.973005,9.032654,12.709434,8.99637,7.018069,13.094995,-1.2854503,71.93611,20.245802,18.760757,13.548632,11.284964,8.628247,7.3499455,6.7991614,4.448975,5.0123787,4.821605,4.7601967,4.4044304,snow
-293.91064,57.81301,16.756145,21.015026,12.6893425,16.040535,10.257016,13.117035,5.1117506,8.675992,2.5347524,11.025833,-0.6869323,95.6972,29.683739,15.087397,9.865783,8.060886,8.047895,8.274775,7.0471106,7.350693,7.005408,6.2980285,5.345268,5.606982,snow
-424.94995,70.99913,10.327578,37.157204,20.688509,27.840097,18.988804,21.161308,14.2010355,16.521688,4.8221974,11.16562,2.5976558,54.83965,35.810184,17.61944,9.8491335,7.5001354,7.2170973,5.9772816,5.295025,4.846396,4.8560195,4.8251047,4.4983225,4.3797026,snow
-170.14081,57.087967,-25.258097,3.7250123,-1.6100563,3.965443,1.207575,4.078837,0.6401441,4.7107964,0.80350316,4.4391713,-0.76035994,70.723915,15.293868,11.479222,11.542308,9.839742,8.3751335,6.742852,7.2528834,6.675701,6.066466,6.1563926,4.8081017,5.201984,snow
-251.34726,95.92467,-14.767573,32.290768,-3.3257408,14.135966,6.0497794,5.3169327,4.7236004,1.5937364,-1.530974,4.005343,-3.0339832,79.022995,33.843513,15.835029,12.495226,7.7446394,6.4653597,8.249725,7.5285826,6.550906,5.8271184,5.9878306,5.083979,5.398431,snow
-335.26968,59.749844,-1.2030497,-13.875341,-9.630756,-10.739013,-15.076111,-10.292325,-16.84309,-11.655393,-12.316488,-8.310571,-12.971298,56.691677,32.574863,17.103275,12.941845,11.299637,9.050747,8.858565,7.40715,7.498878,6.5753856,6.3487515,5.2583795,4.9639664,snow
-248.38373,3.5133524,-26.983133,-23.760244,-23.110144,-19.177504,-18.31846,-12.856002,-15.653008,-13.363593,-13.615952,-7.74014,-14.59444,137.69115,16.61804,13.481349,11.080377,8.934744,8.61221,8.116724,6.8309064,5.7892942,5.983265,5.80619,4.601745,5.206068,snow
-235.11673,82.227104,2.0925994,4.145514,8.455671,8.807259,0.018875947,5.1589885,-3.142954,4.674946,-5.4571295,6.203517,-4.894338,91.89273,37.57826,20.008865,12.038523,9.673809,9.095651,8.364729,7.9193463,8.184372,7.2836256,7.162136,6.597233,6.257895,snow
-306.28217,109.821556,28.575773,7.0285177,-10.489579,5.570494,-7.079909,5.99398,4.521399,-0.9650102,-0.6477127,-0.8061531,-2.037079,103.45057,28.554653,12.462592,8.989529,10.254559,8.950885,8.763592,6.4937515,5.6975584,5.7341123,5.550377,5.2791643,4.4606657,snow
-371.6464,112.55244,-9.36306,-5.4912033,-0.09902785,13.684934,6.300251,14.015886,4.206224,5.973656,1.8121902,4.872545,0.8424167,50.526436,18.74435,10.561156,8.228604,7.722422,6.91646,7.659371,7.86053,7.181748,5.7486854,5.3249197,4.9639688,4.5629525,snow
-232.26994,65.13059,42.953587,17.813782,17.10255,14.416553,7.3477354,8.504459,1.1896124,8.426715,1.7126211,5.6170917,0.8182525,31.176655,11.624872,14.24003,8.58931,6.295452,5.597551,5.264757,4.926751,4.3405724,4.107315,3.9303122,3.7337081,3.6214812,snow
-238.4638,74.77114,-11.817917,26.110834,3.2445087,17.122374,2.3439233,11.238562,1.7534934,8.01546,2.3656077,7.18927,2.0300012,61.942913,17.930197,9.849471,6.1961946,5.075107,4.1384354,4.025237,4.0049815,3.7438564,3.43402,3.5593243,3.5184767,3.3359497,snow
-238.96957,74.668785,-11.783053,26.012667,3.2553334,17.153646,2.351611,11.227387,1.8108455,7.9554224,2.2761059,7.17106,2.0480165,63.84652,18.081089,9.886323,6.2434487,5.092865,4.1935577,4.0396104,4.1336513,3.743625,3.5030856,3.524378,3.5046234,3.3973298,snow
-156.13135,67.12943,14.425495,26.421741,13.454233,15.301794,4.1887245,6.512931,-0.17548035,5.43452,-1.5913446,5.9914584,-3.4984872,59.30222,15.361115,11.121958,9.744435,8.183498,7.0903873,7.0204906,5.87947,5.4441648,5.0765276,4.762647,4.6582146,4.51913,snow
-135.28432,64.19365,-44.011158,0.6449249,-5.182378,7.093993,-8.581962,3.456374,-13.544976,2.2289472,-13.199411,0.72027034,-12.701736,96.144455,19.65857,18.603374,16.40156,11.88397,9.186651,8.546612,7.252125,7.350687,6.7849765,5.8912277,5.5347466,5.5907245,snow
-144.33237,72.21467,-31.266462,-6.28538,-7.6667914,7.521322,-10.636636,5.2372746,-12.214819,3.3675334,-14.023474,0.9429812,-13.0829315,89.099724,18.19077,19.63145,14.434715,13.361593,10.104017,8.658299,8.288218,7.7521486,7.07001,6.4978485,6.0211434,5.6773324,snow
-176.49371,43.845325,-32.787735,7.0959306,-12.248542,18.325626,-9.054094,1.0087523,-7.8800945,-4.250829,-7.209076,-7.121452,-1.7042851,147.60849,16.211763,21.575703,13.703611,11.035596,4.2064734,7.3898,3.646862,3.2426693,3.4802566,4.207563,3.1302614,3.5079074,snow
-353.7942,-47.431454,-37.870274,-51.35339,-34.010696,-19.292187,-31.91541,-18.933437,-31.60665,-21.24142,-23.795256,-17.317171,-18.831217,17.804457,12.749397,10.7970495,9.018254,6.7579436,5.9826713,5.895432,5.1919594,4.704835,4.43299,4.2902303,4.303817,4.152487,snow
-571.5477,21.539564,16.251469,20.806479,8.688791,16.790657,7.907222,12.21542,5.649551,8.538384,6.0887218,8.032074,3.8860788,74.24459,29.196629,15.072921,10.476449,8.706783,8.35964,5.895351,4.9083233,5.1755266,4.7760816,4.2119393,4.500058,4.2645435,snow
-409.7395,75.31287,-11.474787,20.226332,8.149658,12.063943,6.5198445,10.444359,5.901674,10.112338,4.2146683,7.08219,1.9675515,87.29706,20.402403,27.985115,9.049087,6.534923,6.23148,4.7500033,4.826605,4.434959,4.204185,4.5112095,4.1757255,4.0214186,snow
-311.8514,89.206696,22.608013,17.311201,1.9405782,9.952632,2.2202466,5.0449185,3.6814497,4.233484,-1.4967997,6.4520745,-0.8568175,38.074886,26.305481,10.22062,11.47105,8.829878,7.565504,7.804848,7.406081,6.5071173,6.3096895,6.1583934,6.058333,5.352851,snow
-482.32565,63.73553,1.0957572,5.5265317,3.5938203,7.414584,2.7407205,6.05744,0.35440722,4.5273256,1.9483166,6.007525,1.9679374,130.0573,32.601326,23.119059,14.169825,12.664789,9.247011,9.037698,7.0869527,7.740215,6.094393,6.349446,5.5145073,6.1902323,snow
-492.13263,98.912056,16.701887,-3.7085385,3.0929167,7.8213005,3.5527554,4.3529367,4.07119,2.0808675,2.4613535,2.6819425,3.0664215,61.843723,23.968584,30.334991,16.515524,11.927451,10.455241,9.363865,8.319285,7.679581,6.8298707,6.234217,5.4887266,5.484767,snow
-426.22318,28.139145,12.080483,9.51848,-0.33306387,6.6806927,-0.9579194,4.7764497,-3.4206002,3.780023,-2.648402,1.8880806,-4.4720383,112.02806,33.299953,11.454391,9.541713,10.251616,8.750271,7.932276,7.4179616,6.3063574,5.4966936,5.0632167,4.9602137,4.5529017,snow
-415.02734,100.01189,-20.516697,1.3132465,0.87764454,5.73506,-2.2845078,5.0835996,-0.10105293,4.2536373,0.5427926,3.3975515,-0.17117429,155.21019,38.235058,33.2191,14.078806,11.490276,9.056566,9.142827,6.731886,6.786684,5.3772216,5.46061,4.718482,4.495173,snow
-329.63153,114.92194,-22.083113,-2.4322665,1.8265662,-8.859807,-5.5042233,-6.9789004,-6.298809,-6.93583,-4.2149363,-4.120555,-3.3135746,83.8628,35.32648,22.543756,12.178764,9.338862,9.47634,9.586345,9.115551,8.349589,6.3836374,5.338404,5.175911,5.943335,snow
-222.14194,52.091072,4.8837256,10.871635,-1.2153865,3.47451,-0.8868264,1.5729256,-3.7367697,0.29242107,-5.431441,0.6971909,-4.298459,76.96374,28.923752,12.553717,8.700889,7.5842586,6.548892,6.8619046,5.6505427,5.6131496,5.02215,4.96133,4.71437,4.656375,snow
-398.0528,-0.28580555,10.107217,8.154092,10.758285,8.743408,3.0182176,4.545093,1.1309404,4.5572762,-2.7925453,3.4255426,-1.764877,39.524593,10.212153,6.5578723,5.680247,4.7810454,4.46667,4.500215,4.2241282,4.067667,4.0786495,3.91423,3.8999765,3.8393261,snow
-323.9602,80.65226,22.220675,6.153622,5.7802286,10.271013,-8.304823,4.369165,1.8054543,-3.5111392,-4.8297186,3.2463875,-7.0194664,49.95035,23.592964,14.179099,9.81727,8.312903,5.95942,6.4872737,5.5429463,5.662295,6.0362997,5.1676054,5.4358582,5.7895584,snow
-310.78366,107.53003,36.387276,42.043854,19.157122,29.8902,14.595727,7.918388,12.221193,4.689256,5.317895,2.6241705,-0.22389208,73.28534,34.809273,22.127253,18.714386,16.62567,12.053902,9.754088,7.859126,7.5313034,7.0484743,6.3854403,5.931546,5.7967577,snow
-386.9767,87.22882,0.2845712,4.8670664,-9.341795,5.866222,-6.6829495,2.5452533,-6.510806,0.6864605,-5.5770226,-2.3781228,-7.4628077,73.922516,23.815989,10.492169,8.733957,8.142533,7.273462,6.229135,6.143699,5.516032,5.4527526,5.1539464,5.216335,5.079633,snow
-159.9297,86.2749,-5.662732,9.708607,-7.7681413,8.392914,-1.7689986,7.213465,2.2558267,7.4377594,2.6305444,8.551358,3.3344257,61.529938,16.093113,15.783192,15.193529,11.978464,9.5845375,7.977938,8.034421,6.750517,6.371715,5.7336817,5.108153,4.428289,snow
-254.00148,73.5788,2.3765657,4.627792,0.059345394,9.612435,9.306898,9.091034,7.314595,7.2395797,3.867151,6.7002635,5.223926,103.177086,23.781527,16.698336,11.413336,9.736878,7.6083236,7.0796747,5.5783515,5.629997,5.0945706,5.5309186,4.764141,4.785748,snow
